,NZ_EPISODIC_LIFE_CYCLE_EVENT_ID_IDX,NZ_EPISODIC_CUSTOMER_SOURCE_ID_IDX,NZ_EPISODIC_BILLING_ACCOUNT_SOURCE_ID_IDX,NZ_EPISODIC_SERVICE_SOURCE_ID_TXT,NZ_EPISODIC_D_SERVICE_KEY_TXT,NZ_EPISODIC_D_CUSTOMER_KEY_TXT,NZ_EPISODIC_D_BILLING_ACCOUNT_KEY_TXT,SURVEYID,SURVEY_STATUS_DISPLAY,NZ_EPISODIC_SURVEY_CATEGORY_ALT,NZ_EPISODIC_SURVEY_DISPLAY_NAME_ALT,NZ_EPISODIC_EXTRACT_DATE_TIME_DT,NZ_CREATIONDATE_73_DT,NZ_RESPONSEDATE_73_DT,NZ_REMINDEDDATE_73_DT,NZ_CANCEL_CANCEL_CHANGE_OF_ADDRESS_ALT,NZ_CANCEL_COMPANION_MOVING_SEPARATE_PLAN_ALT,NZ_CANCEL_CSAT_REASON_CMT,NZ_CANCEL_CSAT_SCORE_SCALE,NZ_CANCEL_IMPORTANT_IMPROVEMENT_CMT,NZ_CANCEL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_NEW_PROVIDER_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_CMT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_OTHER_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_CMT,NZ_CANCEL_NEW_PROVIDER_MOBILE_OTHER_ALT,NZ_CANCEL_REASON_CANCEL_CMT,NZ_CANCEL_REL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_SAT_COMMUNICATION_ABOUT_YOUR_CANCELLATION_SCALE,NZ_CANCEL_SAT_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CANCEL_SAT_STAFF_HELPFULNESS_SCALE,NZ_CANCEL_SAT_THE_EASE_OF_CANCELLING_SCALE,NZ_CHANGE_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_CHANGE_BUY_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_BUY_THE_EASE_OF_CHANGING_YOUR_CONTRACT_SCALE,NZ_CHANGE_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_CHANGE_BUY_THE_TIME_TAKEN_TO_MAKE_THE_CHANGE_SCALE,NZ_CHANGE_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_CHOOSE_THE_EASE_OF_COMPARING_OPTIONS_SCALE,NZ_CHANGE_CHOOSE_THE_OPTIONS_AVAILABLE_TO_SUIT_YOU_SCALE,NZ_CHANGE_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_CHANGE_CHOOSE_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_CHANGE_IMPORTANT_IMPROVEMENT_CMT,NZ_CHANGE_MANAGE_COMMUNICATION_ABOUT_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_EASE_OF_MAKING_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_WAYS_OF_CONTACTING_ONE_NZ_SCALE,NZ_CHANGE_NPS_SCALE,NZ_CHANGE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_CHANGE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OVERALL_SATISFACTION_REASON_CMT,NZ_CHANGE_OVERALL_SATISFACTION_SCALE,NZ_CHANGE_REASON_CHANGE_CMT,NZ_CHANGE_SETUP_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_CHANGE_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_SETUP_THE_EASE_OF_CONFIRMING_YOUR_MOVE_SCALE,NZ_CHANGE_SETUP_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_CHANGE_SETUP_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_YOUR_MODEM_DELIVERY_SCALE,NZ_JOIN_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_JOIN_BUY_STAFF_HELPFULNESS_SCALE,NZ_JOIN_BUY_THE_EASE_OF_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_BUY_THE_TIME_TAKEN_TO_SIGN_UP_SCALE,NZ_JOIN_BUY_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_JOIN_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_JOIN_CHOOSE_THE_EASE_OF_COMPARING_PLANS_SCALE,NZ_JOIN_CHOOSE_THE_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_JOIN_GENERAL_ACCESSING_ACCOUNT_AND_BILLING_SCALE,NZ_JOIN_GENERAL_ACTIVATING_AND_GETTING_CONNECTED_SCALE,NZ_JOIN_GENERAL_CHOOSING_A_PLAN_SCALE,NZ_JOIN_GENERAL_CHOOSING_YOUR_PHONE_TABLET_SCALE,NZ_JOIN_GENERAL_LIKELY_TO_RECOMMEND_SCALE,NZ_JOIN_GENERAL_SATISFACTION_REASON_CMT,NZ_JOIN_GENERAL_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_GENERAL_THE_OVERALL_EXPERIENCE_SCALE,NZ_JOIN_IMPORTANT_IMPROVEMENT_CMT,NZ_JOIN_SETUP_DOWNLOADING_AND_SET_UP_IN_THE_APP_SCALE,NZ_JOIN_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_MAKING_YOUR_FIRST_PAYMENT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_UNDERSTANDING_FIRST_BILL_SCALE,NZ_JOIN_SETUP_VIEWING_USAGE_INFORMATION_SCALE,NZ_JOIN_STARTED_BROADBAND_WORKING_TIMEFRAME_ALT,NZ_JOIN_STARTED_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_JOIN_STARTED_EASE_OF_TRANSFERRING_YOUR_PHONE_NO_SCALE,NZ_JOIN_STARTED_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_STARTED_OUR_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_JOIN_STARTED_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_JOIN_STARTED_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_JOIN_STARTED_UPDATES_ON_YOUR_DELIVERY_SCALE,NZ_RELATIONSHIP_BROADBAND_RETENTION_ALT,NZ_RELATIONSHIP_CX_I_CONNECT_WITH_ONE_NZ_VALUES_SCALE,NZ_RELATIONSHIP_CX_I_FEEL_IN_CONTROL_SCALE,NZ_RELATIONSHIP_CX_IT_CLEAR_WHAT_TO_EXPECT_SCALE,NZ_RELATIONSHIP_CX_LET_ME_ENJOY_LIFE_MORE_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_MAKES_ME_FEEL_VALUED_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_TREATS_ME_FAIRLY_SCALE,NZ_RELATIONSHIP_GENERAL_APPROACH_TO_SUSTAINABILITY_SCALE,NZ_RELATIONSHIP_GENERAL_GETTING_ACCOUNT_OR_SUPPORT_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_PRODUCT_AND_PLAN_SCALE,NZ_RELATIONSHIP_GENERAL_RECEIVING_AND_PAYING_BILL_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_APP_WEBSITE_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_REWARDS_SCALE,NZ_RELATIONSHIP_GENERAL_THE_VALUE_FOR_MONEY_SCALE,NZ_RELATIONSHIP_GENERAL_YOUR_ONE_NZ_BROADBAND_SCALE,NZ_RELATIONSHIP_IMPORTANT_IMPROVEMENT_CMT,NZ_RELATIONSHIP_MOBILE_RETENTION_ALT,NZ_RELATIONSHIP_NPS_REASON_CMT,NZ_RELATIONSHIP_NPS_SCALE,NZ_RELATIONSHIP_OVERALL_SATISFACTION_SCALE,NZ_USE_CSAT_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_USE_CSAT_REASON_CMT,NZ_USE_CSAT_THE_BILLING_AND_PAYMENT_PROCESS_SCALE,NZ_USE_CSAT_THE_COMMUNICATION_YOU_RECEIVE_SCALE,NZ_USE_CSAT_THE_MY_ONE_NZ_APP_SCALE,NZ_USE_CSAT_YOUR_HOME_BROADBAND_CONNECTION_SCALE,NZ_USE_CSAT_YOUR_PLAN_OVERALL_SCALE,NZ_USE_HELP_STAFF_HELPFULNESS_SCALE,NZ_USE_HELP_STAFF_KNOWLEDGE_SCALE,NZ_USE_HELP_THE_EASE_OF_FINDING_THE_INFORMATION_SCALE,NZ_USE_HELP_THE_SOLUTION_OR_OUTCOME_TO_YOUR_ISSUE_SCALE,NZ_USE_HELP_THE_TIME_TAKEN_TO_FIX_YOUR_ISSUE_SCALE,NZ_USE_IMPORTANT_IMPROVEMENT_CMT,NZ_USE_LAST_RECEIVED_HELP_ALT,NZ_USE_MANAGE_ACCESSING_USAGE_INFORMATION_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_OUTAGES_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_UNEXPECTED_CHARGES_SCALE,NZ_USE_NPS_HELP_RECEIVED_SCALE,NZ_USE_NPS_SCALE,NZ_USE_OPERATE_THE_COVERAGE_OF_MOBILE_NETWORK_SCALE,NZ_USE_OPERATE_THE_DATA_SPEED_ON_ONE_NZ_NETWORK_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_CALLS_MADE_ON_ONE_NZ_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_USE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_PAY_THE_ACCURACY_OF_YOUR_BILL_SCALE,NZ_USE_PAY_THE_EASE_OF_UNDERSTANDING_YOUR_BILL_SCALE,NZ_USE_PAY_THE_PAYMENT_OPTIONS_SCALE,NZ_USE_QUERY_HELP_CHANNEL_ALT,NZ_USE_QUERY_RESOLVED_ALT,NZ_USE_QUERY_SATISFACTION_SCALE,NZ_USE_QUERY_TOPIC_ALT,NZ_USE_QUERY_TOPIC_OTHER_TXT
907,92023062600707428,1-7NGW-1024,1-7NI1-3434,1-PDNV4SE,4b2e6511b7104606dde59944dbfb7a82,229bc4cf4486bc5615e4e9d1247f88eb,523f221131c22e486ae0ea602eff9db9,20410567,Completed,Relationship,mobile Pay Monthly,2023-06-25 18:02:44,2023-06-27 12:45:03,2023-07-02 10:24:18,2023-07-01 12:49:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,N/A,6,6,6,6,6,N/A,6,7,8,10,6,6,6,5,Information on fibre and and how to get it sorted to improve on what we have now,3,"Costly and slow Internet, not on fibre",6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,102023071200448377,1-Z5LZ93P,1-Z5M2VS1,1-Z5M70TO,689d225bb21a3210fd6842b0c912de79,8101b2d8ac5fc0c11e246245b1f47164,ba5729003af87761918e1f3ca32f729e,20741067,Completed,Relationship,broadband,2023-07-11 18:02:51,2023-07-19 12:50:37,2023-07-24 20:53:15,2023-07-23 13:02:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,N/A,5,N/A,N/A,8,N/A,8,8,,8,8,8,8,8,8,Nothing to suggest,,"You have good pricing, offer rewards and an easy to use app.",8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,102023071300029050,4701371,4701371,jacindabiz,0e0bc57d4f2329ec84d9bbf661524c0b,c4c75d5d2d11336ca633f9a36b26f420,c4c75d5d2d11336ca633f9a36b26f420,20746585,Completed,Relationship,broadband,2023-07-12 18:02:48,2023-07-19 12:51:31,2023-07-21 06:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,N/A,7,7,5,4,5,N/A,5,,8,9,7,5,5,9,Contacting a staff member is terrible,,Customer service can be big issue,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,102023071300338000,1-UP0ZCLE,1-UP1HJA6,1-UP3NS8G,226981a933be39b155d2d564af7dc321,605927be9782f437562cec51859bab64,a20953b9042bf2896d3813ce6cc59051,20743047,Completed,Relationship,broadband,2023-07-12 18:02:48,2023-07-19 12:51:31,2023-07-19 15:59:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,1,1,N/A,1,,3,3,5,N/A,4,6,Communication especially at call centre,,continual issues with service. Very difficult to resolve due to poor communication.,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,102023071300577922,1-R76B0X5,1-R76X6PV,1-R77SBWA,4e9497257391ada68e67e49bc2dd0221,7b7e92eda82ea8c6d043bda35c455e0c,37422af47ef3722c7452a772c08385eb,20746288,Completed,Relationship,broadband,2023-07-12 18:02:48,2023-07-19 12:51:31,2023-07-24 15:55:52,2023-07-23 13:02:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N/A,2,1,1,1,1,N/A,3,,1,5,2,0,3,6,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,102023071400517443,1-2AF3-1392,1-2T2N14A,1-122W3288,1e8238100d4b2c663d4142ea0d7b41ec,716ee3f910dcc5daa02d4d271d38947d,bf34f16ce1b8f6e5fb081f7e7ef853e6,20727718,Completed,Relationship,broadband,2023-07-13 18:02:44,2023-07-19 12:47:40,2023-07-19 12:54:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,8,9,1,5,5,9,9,7,8,5,0,7,10,Better incentives to stay.,4,,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,102023071500427349,1-3SVAWEC,1-P60QTZT,1-P610EOQ,ba14fe02cb63a798adf422c91ea82d98,194210b5f92f3be010efdb4ac378ed4a,75c5254c9385762248f48fbceba0c78c,20723651,Completed,Relationship,broadband,2023-07-14 18:02:42,2023-07-19 12:46:45,2023-07-19 13:37:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,9,5,5,8,5,5,8,,8,9,8,5,7,10,"Customer service, answering calls promptly,  and easy to understand. Bills could be easier to understand.",,"Good service. Good products, good choices.",9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,102023071500457802,1-1IJA2KG,1-9M3VL8O,1-UK7KJLQ,c5445cf78cf0848bd771eba5c19a6e26,1432dcf9e6b5b50b6baa46c2267b92a0,8ded29097930b5e65ab9d8ab919346e4,20722125,Completed,Relationship,broadband,2023-07-14 18:02:42,2023-07-19 12:46:45,2023-07-19 14:27:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,6,7,6,6,7,6,9,6,7,7,6,6,9,"Be proactive in managing accounts, setup yearly reviews or make it easy to do it myself online.

Generally I can save money when I get someone on the phone but it’s at my behest and not something I can just check online.",5,I have no major issues when everything is working (which it generally is) but when things change the back end systems can be unforgiving and can be frustrating to fix.,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,42023071200030550,1-P1EBKGA,1-P1EID0M,1-15Q4X03Q,66cd848e05af6697d282537db1eb59dc,88d0f1b84747c74dfa7c08ec7e01cb01,eeea179519b86c18a091bce7d5dfabd6,20774563,Completed,Use,mobile Pay Monthly,2023-07-11 18:02:51,2023-07-19 13:48:38,2023-07-19 17:22:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,10,10,,9,,,,,,Over all nothing negative to say,Within the past year,10,10,10,,8,10,10,10,,,,,,,,,,,
948,42023071300566611,1-UNJQ5DP,1-UNJQC3N,1-UNVM9O4,2e748bc27350716f8feb438fe05bf4cb,07c082d38a16adc8f68eb659e1831f73,e7ce35ded9eced1c97c711ed77c82c2e,20770887,Completed,Use,mobile Pay Monthly,2023-07-12 18:02:48,2023-07-19 13:47:40,2023-07-23 14:06:30,2023-07-23 13:51:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,9,5,3,,8,,,,,,"the app can crash sometimes, you should try work on that",Longer than a year ago,,,,,7,9,7,9,,,,10,8,9,,,,,
950,42023071300705791,1-6ZALA1Y,1-6ZALA6M,1-XKQ5RZW,e51dc457bc8afa5a74ee5714f206f90f,ac45c7a165e9261c70e3f4aee626a44d,3cf9cd477664a0f0ff31d301b9147091,20772876,Completed,Use,mobile Pay Monthly,2023-07-12 18:02:48,2023-07-19 13:47:40,2023-07-19 13:54:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Coverage in my area is not that great, also some spots on the motorway are not that great but either ..overall, most cell companies suffer from the same issue, coverage ,,, but it would be great if you guys get rid of the 3 g on our area and increase capacity /",9,9,8,,9,,,,,,Coverage in my area and keep my plan and the prices an dbe loyal to your customer as we are loyal to you .,Within the past year,,,,,10,7,8,8,,,,9,8,9,,,,,
954,92023070100749360,1-1KRR-1721,1-JZM4ROJ,1-ZDM8JO5,6d00a5cf83e21cd3dd3feae8779f2f4f,f98fe22c949b81b7b85d6ef6f15943f9,82b74c5cfc7021e971de5195477073d6,20494837,Completed,Relationship,mobile Pay Monthly,2023-06-30 18:02:41,2023-07-02 12:45:44,2023-07-02 22:29:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,10,9,9,10,9,9,9,9,9,9,9,9,,,5,Overall very good communication and understanding,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,92023070100897044,1-7NGZ-3564,1-4SYLMR1,1-11O89KXK,35e4847d3e3d722ab97feb75205c3031,d6b034d1cec4b42c80c17fe3693e607d,7cd99aa47ae80397e86f708a08dd9485,20494561,Completed,Relationship,mobile Pay Monthly,2023-06-30 18:02:41,2023-07-02 12:45:44,2023-07-03 16:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,9,7,9,10,10,10,8,10,6,8,8,,Recognition for being a longstanding One.NZ/Vodafone customer,1,Shopfront service is great and cellular coverage is certainly widespread. What more could you ask for.,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,92023070200048836,1-152GJNVJ,1-152GJ44P,1-152GLCKQ,3fa6cc9b6e52ee2b82be5a8e743909ce,898ec28b8d84e4d7b6c568991e0d22fa,7e717079585804dce94dfb3a356cbc41,20529695,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-04 21:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,10,8,9,9,8,N/A,8,9,6,10,8,9,10,,"Flex prepay without minutes and txt, or monthly data only prepay plans for children or tablets that doesn't get used as often as normal phones. My kids have prepay numbers for emergencies that I wish they have some data on. I also have a work tablet that would love the same thing. A reasonable amount of data like 1 or 2GB without minutes and txts. So I don't have to purchase seperately as an add on every month.",5,It's generally pretty good. I like most products one nz provides,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,92023070200126588,1-15T7H63L,1-15T7LU1Z,1-15T7VTR6,a5b52a9b8e8fa5bb95ee21f5bc8b44d6,dff07cf4b6b8764c1e771fa8cc5fb257,e045d48f12e82cd72a187a456d23f03a,20527740,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-04 13:36:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,7,8,8,9,8,9,9,9,8,8,7,,,5,Have been with Vodafone for 8 years. Hard to swi,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,92023070200153523,1-1581LSDG,1-1581LSVD,1-15821DXO,b55b5355bba281347bdcbbc46e7b6556,f3853b432380ea8b6cc86780a14afe07,b7bbd3ebbdf5bc0a1753122c3dcf23aa,20526772,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-04 16:20:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,10,6,5,10,10,N/A,10,5,10,10,N/A,5,,Would be great to have more options of  plans with movil data.,4,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,92023070200299314,1-15ZGV1OL,1-15ZHDKNB,1-15ZHMIAG,2f3848900a66784739321483a1664792,0aa5c72e1e40433fa07fd89afe286953,b3816f8a25ddd876d92ae26049f192f8,20528717,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-04 16:36:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,Its great,1,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,92023070200575035,1-7MDQ-4056,1-7MG1-4506,1-ANJSP2N,33caecea5bb98fca93569626965b73d4,44460162281638ff9258e0c405286dab,69a48684a325916a49d1c71a548043a1,20526421,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-09 09:56:59,2023-07-08 12:54:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,8,5,8,0,0,6,,Check with the customer regularly to ensure you are on the right plan,1,Good to work with,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,92023070200584980,1-WFALGOD,1-WFAXBZK,1-WFB47SS,3380c5b2c9e8a519b523632497541b9d,7bd42aea68f97ce9d0cdb69723e25d2e,39c54c8d207d076da0bae375e081c9a2,20528766,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-10 09:45:33,2023-07-08 12:54:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,9,9,9,10,9,2,9,,,1,Extensive outreach and flexible internet bundles,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,92023070200409094,1-7TQ610I,1-11PBNVME,1-11Q6IDJG,eeceb598504c67fc9158af3260462dd9,8fae345c4c5b31db490dfb1bc850a2b5,fa2bcb2fe3303db7c55617b42a83bbfe,20529465,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-05 07:44:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N/A,N/A,8,8,6,8,N/A,N/A,7,6,9,8,N/A,8,8,"I would like cheaper option to add my teenage son to my plan.
I'm not really aware of rewards because you have to go looking for them.",1,Service always works well for me.,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,92023070200670107,1-XPCARI8,1-XPDFJOA,1-15O4W4P4,cdc77a4bf4b3d76462dd00ee1cead64f,b3b7cb2223cafcad575d1218d5ab7a2a,4e4416216add61594aa157ff83959413,20526960,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-09 04:30:42,2023-07-08 12:54:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,,5,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,92023070200951502,1-13C4VN4Q,1-13C50V9G,1-13C6CKIY,fb7c5e622a0606e163b629a01109741a,5a061f5fd7fa5f17825394cd3c1e769f,f6e50cffcb3481740ae733a9d52f23ac,20528327,Completed,Relationship,mobile Pay Monthly,2023-07-01 18:02:29,2023-07-04 12:46:05,2023-07-04 15:01:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,4,5,4,4,4,4,5,,Your service it's absolute rubbish.,3,Average service,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
